,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSPI,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ,KOSDAQ
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2000-11-30,518.8200073242188,518.8200073242188,499.5199890136719,509.2300109863281,509.2300109863281,310400.0,682.0999755859375,687.5,647.5999755859375,672.5999755859375,672.5999755859375,308300.0
2000-12-01,490.8800048828125,514.4600219726562,489.5299987792969,514.4600219726562,514.4600219726562,329900.0,640.7999877929688,678.0999755859375,640.7999877929688,678.0999755859375,678.0999755859375,341100.0
2000-12-04,520.1400146484375,520.52001953125,499.7200012207031,501.7300109863281,501.7300109863281,267600.0,686.2000122070312,691.0999755859375,661.9000244140625,663.7999877929688,663.7999877929688,327300.0
2000-12-05,505.1000061035156,516.969970703125,502.94000244140625,516.9600219726562,516.9600219726562,257200.0,664.5,670.2999877929688,654.5,669.5999755859375,669.5999755859375,334500.0
2000-12-06,535.1900024414062,540.6300048828125,517.8699951171875,517.8900146484375,517.8900146484375,391900.0,695.4000244140625,706.0,671.7000122070312,675.4000244140625,675.4000244140625,402400.0
2000-12-07,517.47998046875,523.780029296875,510.8599853515625,523.780029296875,523.780029296875,301000.0,667.4000244140625,684.7999877929688,666.9000244140625,677.2000122070312,677.2000122070312,299600.0
2000-12-08,523.4000244140625,535.469970703125,523.4000244140625,534.8099975585938,534.8099975585938,321400.0,678.2000122070312,686.0999755859375,672.7999877929688,684.0999755859375,684.0999755859375,310000.0
2000-12-11,543.4600219726562,557.7899780273438,543.4600219726562,554.7999877929688,554.7999877929688,388700.0,697.0,711.0999755859375,696.0,711.0999755859375,711.0999755859375,289200.0
2000-12-12,556.219970703125,558.5,541.989990234375,543.0800170898438,543.0800170898438,320900.0,715.2000122070312,716.9000244140625,693.5999755859375,697.7000122070312,697.7000122070312,304800.0
2000-12-13,540.3499755859375,560.1599731445312,539.510009765625,557.8400268554688,557.8400268554688,302800.0,695.2999877929688,707.5999755859375,692.7000122070312,707.5,707.5,294000.0
2000-12-14,548.1400146484375,554.8900146484375,540.72998046875,547.3800048828125,547.3800048828125,298400.0,698.0,712.2999877929688,696.0999755859375,708.5,708.5,307600.0
2000-12-15,544.530029296875,551.2899780273438,533.6500244140625,534.0,534.0,297800.0,698.7999877929688,714.0,676.4000244140625,679.4000244140625,679.4000244140625,270900.0
2000-12-18,529.3699951171875,541.780029296875,529.3699951171875,539.27001953125,539.27001953125,251300.0,667.0,671.2000122070312,660.0999755859375,665.7000122070312,665.7000122070312,222500.0
2000-12-19,541.22998046875,541.25,530.1799926757812,530.7999877929688,530.7999877929688,290200.0,661.7999877929688,664.0,630.4000244140625,634.0,634.0,283800.0
2000-12-20,517.3699951171875,525.7899780273438,513.239990234375,514.2100219726562,514.2100219726562,304300.0,616.7000122070312,616.7000122070312,586.0,589.7999877929688,589.7999877929688,235700.0
2000-12-21,498.6000061035156,515.760009765625,497.30999755859375,511.8999938964844,511.8999938964844,290300.0,558.5,573.5,544.0,560.5999755859375,560.5999755859375,218200.0
2000-12-22,514.5399780273438,518.9000244140625,500.4100036621094,500.6000061035156,500.6000061035156,332700.0,561.2999877929688,569.2000122070312,520.0999755859375,526.7000122070312,526.7000122070312,203500.0
2000-12-26,509.0899963378906,509.95001220703125,501.6400146484375,504.6199951171875,504.6199951171875,252900.0,526.0999755859375,529.2000122070312,516.5,525.7999877929688,525.7999877929688,180600.0
2001-01-02,503.30999755859375,521.3400268554688,500.9700012207031,520.9500122070312,520.9500122070312,231000.0,502.5,559.5999755859375,502.5,557.0,557.0,201200.0
2001-01-03,512.739990234375,524.5800170898438,510.70001220703125,521.4299926757812,521.4299926757812,324600.0,545.7999877929688,579.9000244140625,539.2999877929688,569.0,569.0,285000.0
2001-01-04,551.530029296875,567.1599731445312,550.9099731445312,558.02001953125,558.02001953125,444500.0,617.7000122070312,621.5,609.0,615.0999755859375,615.0999755859375,233100.0
2001-01-05,559.5399780273438,581.4099731445312,555.4000244140625,580.8499755859375,580.8499755859375,578300.0,614.5,630.7000122070312,602.5,625.2000122070312,625.2000122070312,367200.0
2001-01-08,573.719970703125,587.9099731445312,572.47998046875,586.6500244140625,586.6500244140625,558600.0,614.9000244140625,657.0,614.0,650.0,650.0,358600.0
2001-01-09,583.8499755859375,589.9199829101562,572.5499877929688,589.9199829101562,589.9199829101562,559000.0,660.5999755859375,678.2000122070312,650.4000244140625,678.2000122070312,678.2000122070312,457100.0
2001-01-10,586.6300048828125,593.8599853515625,560.8099975585938,560.8099975585938,560.8099975585938,642400.0,688.5999755859375,730.5,639.5999755859375,639.5999755859375,639.5999755859375,697300.0
2001-01-11,568.260009765625,570.5700073242188,557.8599853515625,561.7899780273438,561.7899780273438,518800.0,657.2000122070312,675.4000244140625,631.9000244140625,675.0999755859375,675.0999755859375,477200.0
2001-01-12,578.9500122070312,601.0900268554688,578.9500122070312,587.8699951171875,587.8699951171875,713800.0,703.0,732.9000244140625,699.0,713.5999755859375,713.5999755859375,502800.0
2001-01-15,595.0599975585938,608.219970703125,588.8699951171875,599.0,599.0,612000.0,745.7000122070312,772.4000244140625,745.7000122070312,765.2000122070312,765.2000122070312,518900.0
2001-01-16,600.6799926757812,608.510009765625,588.4199829101562,603.4199829101562,603.4199829101562,606300.0,776.9000244140625,790.2000122070312,757.4000244140625,777.0999755859375,777.0999755859375,630300.0
2001-01-17,600.75,610.469970703125,587.260009765625,595.8300170898438,595.8300170898438,501700.0,766.0,780.5,732.2000122070312,750.0999755859375,750.0999755859375,572100.0
2001-01-18,597.1500244140625,612.9000244140625,596.6599731445312,604.0499877929688,604.0499877929688,453800.0,755.7000122070312,777.0999755859375,745.2000122070312,745.5999755859375,745.5999755859375,504600.0
2001-01-19,622.25,622.25,613.6599731445312,619.780029296875,619.780029296875,432500.0,769.2999877929688,775.9000244140625,753.7000122070312,772.0999755859375,772.0999755859375,535900.0
2001-01-22,622.52001953125,627.4500122070312,614.0800170898438,627.4500122070312,627.4500122070312,485000.0,793.7999877929688,834.2000122070312,792.0999755859375,833.2000122070312,833.2000122070312,484000.0
2001-01-26,623.6799926757812,624.0,591.72998046875,591.72998046875,591.72998046875,443700.0,837.4000244140625,854.5999755859375,794.7999877929688,800.4000244140625,800.4000244140625,499800.0
2001-01-29,592.75,598.1099853515625,587.4199829101562,596.5399780273438,596.5399780273438,461200.0,806.2999877929688,826.7999877929688,794.4000244140625,813.7999877929688,813.7999877929688,501000.0
2001-01-30,601.2899780273438,608.0499877929688,591.3400268554688,591.3400268554688,591.3400268554688,498700.0,833.2000122070312,859.2000122070312,816.2999877929688,827.5999755859375,827.5999755859375,605500.0
2001-01-31,594.760009765625,617.9099731445312,593.5399780273438,617.9099731445312,617.9099731445312,442100.0,836.2999877929688,843.9000244140625,785.5,843.5999755859375,843.5999755859375,718900.0
2001-02-01,606.489990234375,620.780029296875,605.4199829101562,612.2999877929688,612.2999877929688,396000.0,824.2000122070312,861.7000122070312,816.5999755859375,827.0,827.0,555500.0
2001-02-02,614.510009765625,616.6699829101562,602.1300048828125,608.47998046875,608.47998046875,345300.0,838.7000122070312,844.0999755859375,820.5999755859375,826.5999755859375,826.5999755859375,458200.0
2001-02-05,594.9099731445312,595.469970703125,575.5800170898438,579.1599731445312,579.1599731445312,354100.0,799.7999877929688,808.7999877929688,769.0999755859375,779.7000122070312,779.7000122070312,441400.0
2001-02-06,577.25,587.22998046875,573.52001953125,586.5800170898438,586.5800170898438,326300.0,782.2999877929688,797.2000122070312,771.2000122070312,797.2000122070312,797.2000122070312,494400.0
2001-02-07,584.9299926757812,584.9299926757812,574.4400024414062,576.1900024414062,576.1900024414062,322700.0,796.0999755859375,804.2000122070312,777.7000122070312,778.0,778.0,426900.0
2001-02-08,577.1199951171875,591.6599731445312,577.1199951171875,591.5700073242188,591.5700073242188,282200.0,786.2999877929688,802.5,784.7999877929688,798.0,798.0,401500.0
2001-02-09,588.3599853515625,598.969970703125,581.489990234375,595.469970703125,595.469970703125,374600.0,796.7000122070312,810.7000122070312,794.0,807.2999877929688,807.2999877929688,393400.0
2001-02-12,587.6199951171875,602.9000244140625,584.3699951171875,599.2000122070312,599.2000122070312,318900.0,803.7000122070312,832.5999755859375,803.0,831.0999755859375,831.0999755859375,469600.0
2001-02-13,603.1500244140625,605.3499755859375,594.4099731445312,598.780029296875,598.780029296875,336700.0,851.4000244140625,853.5,833.2000122070312,840.7999877929688,840.7999877929688,560300.0
2001-02-14,594.9299926757812,607.5900268554688,592.3200073242188,603.8300170898438,603.8300170898438,413200.0,837.0,855.0999755859375,835.5999755859375,853.0999755859375,853.0999755859375,548200.0
2001-02-15,611.260009765625,612.260009765625,602.4099731445312,603.6300048828125,603.6300048828125,359800.0,869.0999755859375,886.7999877929688,861.2000122070312,873.7999877929688,873.7999877929688,640400.0
2001-02-16,605.469970703125,611.5399780273438,604.27001953125,604.9199829101562,604.9199829101562,319500.0,885.0999755859375,896.0999755859375,859.7000122070312,863.2000122070312,863.2000122070312,622200.0
2001-02-19,595.6599731445312,597.760009765625,588.9099731445312,596.6699829101562,596.6699829101562,316700.0,853.4000244140625,872.9000244140625,852.4000244140625,872.9000244140625,872.9000244140625,537400.0
2001-02-20,595.77001953125,609.3599853515625,593.1699829101562,608.739990234375,608.739990234375,498600.0,884.9000244140625,888.0,864.7999877929688,876.5,876.5,644300.0
2001-02-21,605.489990234375,605.489990234375,594.4500122070312,594.530029296875,594.530029296875,439100.0,861.5999755859375,870.0,850.7999877929688,852.5,852.5,609100.0
2001-02-22,589.2999877929688,589.2999877929688,571.719970703125,583.4099731445312,583.4099731445312,435000.0,837.9000244140625,837.9000244140625,787.2999877929688,801.7999877929688,801.7999877929688,530400.0
2001-02-23,579.969970703125,590.489990234375,579.4500122070312,583.52001953125,583.52001953125,400800.0,790.5,812.9000244140625,790.5,805.7000122070312,805.7000122070312,423800.0
2001-02-26,585.1599731445312,588.9199829101562,580.5900268554688,585.3200073242188,585.3200073242188,449000.0,816.2000122070312,820.0999755859375,809.2000122070312,812.5,812.5,391400.0
2001-02-27,590.1400146484375,597.1199951171875,576.6599731445312,577.5700073242188,577.5700073242188,475800.0,824.0999755859375,826.5,779.5999755859375,781.2000122070312,781.2000122070312,437800.0
2001-02-28,571.6400146484375,581.4400024414062,571.0399780273438,578.0999755859375,578.0999755859375,351300.0,763.7000122070312,774.9000244140625,756.0,767.5999755859375,767.5999755859375,325400.0
2001-03-02,574.6099853515625,574.6099853515625,557.2000122070312,559.4400024414062,559.4400024414062,329700.0,764.0999755859375,765.4000244140625,719.0,719.9000244140625,719.9000244140625,329400.0
2001-03-05,549.27001953125,565.3800048828125,549.27001953125,565.3800048828125,565.3800048828125,309900.0,697.2000122070312,743.2000122070312,685.9000244140625,743.2000122070312,743.2000122070312,391900.0
2001-03-06,569.1400146484375,574.9000244140625,564.1199951171875,568.1500244140625,568.1500244140625,485000.0,746.7000122070312,756.7000122070312,734.7999877929688,735.2000122070312,735.2000122070312,413300.0
2001-03-07,574.52001953125,576.9400024414062,566.0800170898438,568.6400146484375,568.6400146484375,364100.0,752.4000244140625,760.2999877929688,742.2999877929688,753.5,753.5,346700.0
2001-03-08,569.7899780273438,579.280029296875,568.0900268554688,579.280029296875,579.280029296875,349400.0,767.2000122070312,781.4000244140625,765.5999755859375,780.0,780.0,428500.0
2001-03-09,572.1099853515625,573.6699829101562,562.530029296875,565.760009765625,565.760009765625,316000.0,768.9000244140625,775.0,763.0999755859375,765.5999755859375,765.5999755859375,341000.0
2001-03-12,554.3599853515625,556.8400268554688,545.0499877929688,545.0499877929688,545.0499877929688,360900.0,739.7000122070312,747.5999755859375,723.2999877929688,723.2999877929688,723.2999877929688,301700.0
2001-03-13,527.9400024414062,533.25,522.6500244140625,527.969970703125,527.969970703125,358100.0,690.5999755859375,707.7999877929688,677.2999877929688,685.7000122070312,685.7000122070312,365000.0
2001-03-14,541.4199829101562,545.0,539.1199951171875,543.280029296875,543.280029296875,415200.0,716.0,720.5999755859375,712.7000122070312,720.4000244140625,720.4000244140625,350600.0
2001-03-15,523.280029296875,542.2999877929688,522.739990234375,541.8300170898438,541.8300170898438,385200.0,685.2000122070312,716.0999755859375,682.7999877929688,712.4000244140625,712.4000244140625,395800.0
2001-03-16,541.3099975585938,543.8099975585938,536.7000122070312,538.6699829101562,538.6699829101562,332600.0,715.5,723.2000122070312,707.5,713.7999877929688,713.7999877929688,323000.0
2001-03-19,531.8400268554688,541.2000122070312,528.8800048828125,534.3300170898438,534.3300170898438,253800.0,706.5999755859375,722.2999877929688,706.5999755859375,713.2999877929688,713.2999877929688,332800.0
2001-03-20,542.1300048828125,542.7899780273438,531.3900146484375,531.5900268554688,531.5900268554688,279500.0,730.2000122070312,731.5999755859375,711.2999877929688,713.5,713.5,358700.0
2001-03-21,520.7100219726562,532.5900268554688,520.4099731445312,532.5900268554688,532.5900268554688,364700.0,699.2999877929688,717.7000122070312,697.7000122070312,712.7000122070312,712.7000122070312,310900.0
2001-03-22,530.8800048828125,532.25,524.25,527.0499877929688,527.0499877929688,402500.0,715.5,718.5999755859375,700.4000244140625,706.4000244140625,706.4000244140625,295700.0
2001-03-23,532.010009765625,539.1900024414062,531.6300048828125,537.969970703125,537.969970703125,364400.0,714.5999755859375,716.2000122070312,704.0999755859375,706.0999755859375,706.0999755859375,366500.0
2001-03-26,544.75,550.260009765625,542.0900268554688,545.97998046875,545.97998046875,433300.0,716.0999755859375,728.0999755859375,715.5999755859375,727.7000122070312,727.7000122070312,335100.0
2001-03-27,546.27001953125,546.27001953125,532.9000244140625,532.9000244140625,532.9000244140625,433300.0,730.0999755859375,733.7999877929688,718.5999755859375,718.5999755859375,718.5999755859375,343500.0
2001-03-28,541.4299926757812,541.7100219726562,528.7899780273438,528.7899780273438,528.7899780273438,402600.0,733.9000244140625,735.9000244140625,704.7000122070312,705.7999877929688,705.7999877929688,379200.0
2001-03-29,522.989990234375,531.8499755859375,521.0399780273438,523.7999877929688,523.7999877929688,484200.0,695.4000244140625,705.5,687.2999877929688,691.4000244140625,691.4000244140625,320100.0
2001-03-30,524.6300048828125,528.5999755859375,516.969970703125,523.219970703125,523.219970703125,417200.0,693.2999877929688,698.2000122070312,667.7999877929688,684.2999877929688,684.2999877929688,292800.0
2001-04-02,520.5599975585938,522.0900268554688,512.4000244140625,515.2000122070312,515.2000122070312,231800.0,684.7999877929688,689.5999755859375,679.5999755859375,682.9000244140625,682.9000244140625,258000.0
2001-04-03,505.3800048828125,507.6700134277344,498.2699890136719,503.260009765625,503.260009765625,277600.0,666.0999755859375,666.5999755859375,655.0,662.4000244140625,662.4000244140625,289300.0
2001-04-04,496.0299987792969,501.32000732421875,493.57000732421875,493.69000244140625,493.69000244140625,313600.0,643.7000122070312,659.5,641.7999877929688,643.4000244140625,643.4000244140625,255900.0
2001-04-06,518.0599975585938,518.2000122070312,504.5400085449219,506.2200012207031,506.2200012207031,373600.0,676.0,677.7000122070312,662.0999755859375,665.0999755859375,665.0999755859375,256700.0
2001-04-09,503.07000732421875,506.4599914550781,497.4599914550781,497.4599914550781,497.4599914550781,283900.0,656.2999877929688,663.7000122070312,648.0999755859375,648.0999755859375,648.0999755859375,254200.0
2001-04-10,500.9700012207031,501.6499938964844,491.2099914550781,491.2099914550781,491.2099914550781,261900.0,657.0,659.0999755859375,643.5,645.5999755859375,645.5999755859375,291000.0
2001-04-11,505.239990234375,508.75,501.6300048828125,507.5299987792969,507.5299987792969,354300.0,664.9000244140625,671.7999877929688,661.7000122070312,671.7999877929688,671.7999877929688,342800.0
2001-04-12,516.72998046875,519.47998046875,511.7300109863281,514.2100219726562,514.2100219726562,408900.0,680.7999877929688,687.7999877929688,675.0999755859375,683.2000122070312,683.2000122070312,344200.0
2001-04-13,518.6400146484375,518.6500244140625,512.3499755859375,516.0999755859375,516.0999755859375,346900.0,693.4000244140625,693.5,682.9000244140625,686.2000122070312,686.2000122070312,368300.0
2001-04-16,514.5499877929688,518.260009765625,508.3500061035156,508.3500061035156,508.3500061035156,328700.0,685.9000244140625,693.2000122070312,680.7000122070312,680.7000122070312,680.7000122070312,304200.0
2001-04-17,506.9200134277344,516.1199951171875,505.9200134277344,513.969970703125,513.969970703125,319500.0,677.4000244140625,685.0999755859375,677.0999755859375,683.0999755859375,683.0999755859375,308800.0
